order_id,logistics_cost,warehouse_cost,sla_breach_flag
51550,336,85,1
51551,262,56,1
51552,170,94,0
51553,217,79,1
51554,86,45,0
51555,177,90,0
51556,116,117,0
51557,90,76,0
51558,376,50,1
51559,97,41,0
51560,104,78,0
51561,81,43,0
51562,93,43,0
51563,159,76,0
51564,142,62,0
51565,107,94,0
51566,161,113,0
51567,384,74,1
51568,270,62,1
51569,340,114,1
51570,356,109,1
51571,99,82,0
51572,292,79,1
51573,153,67,0
51574,217,82,1
51575,127,119,0
51576,145,97,0
51577,139,109,0
51578,165,55,0
51579,86,105,0
51580,240,111,1
51581,120,73,0
51582,175,114,0
51583,169,54,0
51584,102,84,0
51585,104,98,0
51586,122,43,0
51587,119,65,0
51588,263,99,1
51589,95,65,0
51590,295,66,1
51591,275,84,1
51592,106,53,0
51593,325,43,1
51594,114,84,0
51595,254,68,1
51596,145,55,0
51597,385,107,1
51598,94,73,0
51599,388,48,1
51600,159,68,0
51601,213,87,1
51602,159,97,0
51603,92,108,0
51604,116,46,0
51605,153,59,0
51606,104,50,0
51607,294,100,1
51608,291,83,1
51609,168,104,0
51610,85,82,0
51611,362,50,1
51612,83,77,0
51613,240,58,1
51614,97,51,0
51615,162,95,0
51616,131,116,0
51617,131,53,0
51618,85,55,0
51619,122,87,0
51620,228,42,1
51621,328,45,1
51622,93,67,0
51623,127,70,0
51624,172,102,0
51625,166,81,0
51626,159,118,0
51627,325,62,1
51628,124,40,0
51629,85,110,0
51630,114,112,0
51631,111,61,0
51632,120,50,0
51633,146,116,0
51634,173,81,0
51635,145,60,0
51636,384,108,1
51637,364,116,1
51638,140,74,0
51639,151,66,0
51640,220,50,1
51641,337,60,1
51642,134,75,0
51643,314,50,1
51644,116,79,0
51645,264,118,1
51646,110,117,0
51647,127,82,0
51648,261,43,1
51649,214,81,1
51650,141,45,0
51651,83,114,0
51652,364,48,1
51653,125,47,0
51654,153,101,0
51655,96,82,0
51656,157,100,0
51657,215,115,1
51658,146,105,0
51659,347,111,1
51660,115,70,0
51661,157,64,0
51662,138,118,0
51663,313,72,1
51664,118,118,0
51665,360,103,1
51666,380,76,1
51667,260,89,1
51668,379,49,1
51669,399,77,1
51670,205,59,1
51671,108,95,0
51672,326,92,1
51673,126,87,0
51674,122,78,0
51675,158,100,0
51676,377,80,1
51677,120,94,0
51678,107,76,0
51679,280,94,1
51680,109,65,0
51681,89,84,0
51682,100,43,0
51683,157,106,0
51684,123,84,0
51685,312,111,1
51686,227,105,1
51687,244,110,1
51688,159,115,0
51689,162,66,0
51690,88,100,0
51691,160,108,0
51692,109,106,0
51693,106,118,0
51694,232,72,1
51695,94,89,0
51696,95,97,0
51697,134,82,0
51698,216,115,1
51699,142,56,0
51700,224,43,1
51701,296,118,1
51702,168,70,0
51703,162,43,0
51704,236,77,1
51705,161,111,0
51706,211,97,1
51707,228,115,1
51708,162,65,0
51709,257,63,1
51710,139,75,0
51711,252,91,1
51712,108,81,0
51713,164,47,0
51714,383,74,1
51715,109,52,0
51716,114,115,0
51717,148,57,0
51718,174,58,0
51719,108,116,0
51720,129,51,0
51721,97,68,0
51722,115,53,0
51723,125,84,0
51724,91,112,0
51725,140,62,0
51726,214,49,1
51727,147,113,0
51728,282,91,1
51729,357,115,1
51730,217,43,1
51731,136,90,0
51732,90,105,0
51733,267,55,1
51734,165,76,0
51735,223,84,1
51736,152,108,0
51737,129,51,0
51738,394,69,1
51739,108,107,0
51740,175,58,0
51741,317,114,1
51742,365,81,1
51743,152,50,0
51744,362,87,1
51745,306,55,1
51746,115,104,0
51747,127,50,0
51748,159,119,0
51749,139,77,0
51750,93,40,0
51751,328,40,1
51752,104,68,0
51753,210,79,1
51754,83,40,0
51755,236,111,1
51756,211,112,1
51757,375,91,1
51758,148,119,0
51759,110,100,0
51760,309,49,1
51761,381,47,1
51762,397,72,1
51763,379,53,1
51764,90,88,0
51765,217,58,1
51766,112,52,0
51767,173,110,0
51768,222,52,1
51769,128,111,0
51770,222,118,1
51771,116,51,0
51772,242,42,1
51773,121,113,0
51774,154,112,0
51775,105,55,0
51776,139,88,0
51777,200,64,1
51778,162,74,0
51779,175,93,0
51780,154,92,0
51781,104,94,0
51782,202,62,1
51783,150,114,0
51784,80,63,0
51785,392,66,1
51786,317,94,1
51787,386,78,1
51788,302,119,1
51789,361,93,1
51790,340,92,1
51791,370,72,1
51792,243,104,1
51793,126,67,0
51794,148,56,0
51795,308,48,1
51796,88,83,0
51797,160,94,0
51798,304,112,1
51799,152,75,0
51800,178,114,0
51801,375,118,1
51802,219,106,1
51803,377,52,1
51804,82,81,0
51805,210,43,1
51806,241,76,1
51807,98,114,0
51808,177,58,0
51809,308,118,1
51810,305,44,1
51811,117,83,0
51812,364,98,1
51813,243,72,1
51814,124,112,0
51815,111,60,0
51816,273,72,1
51817,133,71,0
51818,87,82,0
51819,154,41,0
51820,378,43,1
51821,138,111,0
51822,120,40,0
51823,336,116,1
51824,155,95,0
51825,135,44,0
51826,80,85,0
51827,214,42,1
51828,210,52,1
51829,247,94,1
51830,393,88,1
51831,169,59,0
51832,131,112,0
51833,86,46,0
51834,175,95,0
51835,117,97,0
51836,126,113,0
51837,151,80,0
51838,239,100,1
51839,127,109,0
51840,161,86,0
51841,173,61,0
51842,168,54,0
51843,131,74,0
51844,143,76,0
51845,112,114,0
51846,136,65,0
51847,258,107,1
51848,384,72,1
51849,92,92,0
51850,173,51,0
51851,91,119,0
51852,131,50,0
51853,353,85,1
51854,171,107,0
51855,162,78,0
51856,138,100,0
51857,158,85,0
51858,167,53,0
51859,224,107,1
51860,149,48,0
51861,399,112,1
51862,138,52,0
51863,235,97,1
51864,153,89,0
51865,146,54,0
51866,84,113,0
51867,299,78,1
51868,326,62,1
51869,129,97,0
51870,132,101,0
51871,172,66,0
51872,305,107,1
51873,133,89,0
51874,219,56,1
51875,91,83,0
51876,228,108,1
51877,225,92,1
51878,330,53,1
51879,142,87,0
51880,399,50,1
51881,169,51,0
51882,110,73,0
51883,299,67,1
51884,177,105,0
51885,82,96,0
51886,330,114,1
51887,84,103,0
51888,160,50,0
51889,137,104,0
51890,165,41,0
51891,222,109,1
51892,131,42,0
51893,207,45,1
51894,153,82,0
51895,177,55,0
51896,251,76,1
51897,164,74,0
51898,281,73,1
51899,166,53,0
51900,157,113,0
51901,82,93,0
51902,269,86,1
51903,82,113,0
51904,119,112,0
51905,212,105,1
51906,115,57,0
51907,257,81,1
51908,276,65,1
51909,271,52,1
51910,167,85,0
51911,293,49,1
51912,261,59,1
51913,125,69,0
51914,83,72,0
51915,118,113,0
51916,142,84,0
51917,87,53,0
51918,255,79,1
51919,143,69,0
51920,133,115,0
51921,86,108,0
51922,274,63,1
51923,381,57,1
51924,343,72,1
51925,272,119,1
51926,153,72,0
51927,84,63,0
51928,348,91,1
51929,326,109,1
51930,123,46,0
51931,117,66,0
51932,326,51,1
51933,176,88,0
51934,261,76,1
51935,278,61,1
51936,236,114,1
51937,150,53,0
51938,392,115,1
51939,347,103,1
51940,125,105,0
51941,136,87,0
51942,121,44,0
51943,355,110,1
51944,224,78,1
51945,127,80,0
51946,265,42,1
51947,133,43,0
51948,169,116,0
51949,202,46,1
51950,216,105,1
51951,129,80,0
51952,357,101,1
51953,134,59,0
51954,83,51,0
51955,302,67,1
51956,323,96,1
51957,231,66,1
51958,210,75,1
51959,121,106,0
51960,143,42,0
51961,141,77,0
51962,93,99,0
51963,225,87,1
51964,111,48,0
51965,335,64,1
51966,204,71,1
51967,105,108,0
51968,92,115,0
51969,386,54,1
51970,367,50,1
51971,353,45,1
51972,135,57,0
51973,144,55,0
51974,105,47,0
51975,266,53,1
51976,340,81,1
51977,234,62,1
51978,143,41,0
51979,203,99,1
51980,331,56,1
51981,134,88,0
51982,85,73,0
51983,151,114,0
51984,83,81,0
51985,292,41,1
51986,83,75,0
51987,203,94,1
51988,103,116,0
51989,209,72,1
51990,101,44,0
51991,348,61,1
51992,108,92,0
51993,172,93,0
51994,113,97,0
51995,97,71,0
51996,176,56,0
51997,158,52,0
51998,265,62,1
51999,390,50,1
52000,300,69,1
52001,290,89,1
52002,159,55,0
52003,83,119,0
52004,376,55,1
52005,128,45,0
52006,107,41,0
52007,129,93,0
52008,82,67,0
52009,102,117,0
52010,287,114,1
52011,102,45,0
52012,84,61,0
52013,290,86,1
52014,113,79,0
52015,278,47,1
52016,106,51,0
52017,88,82,0
52018,135,107,0
52019,84,102,0
52020,222,105,1
52021,249,49,1
52022,171,113,0
52023,94,58,0
52024,167,63,0
52025,237,96,1
52026,342,81,1
52027,382,83,1
52028,233,99,1
52029,172,40,0
52030,142,65,0
52031,111,49,0
52032,363,111,1
52033,151,73,0
52034,87,43,0
52035,177,82,0
52036,88,73,0
52037,114,75,0
52038,337,105,1
52039,360,84,1
52040,324,78,1
52041,168,99,0
52042,108,71,0
52043,117,52,0
52044,150,106,0
52045,225,50,1
52046,164,60,0
52047,173,43,0
52048,352,103,1
52049,299,104,1
52050,100,84,0
52051,95,67,0
52052,177,77,0
52053,265,47,1
52054,151,86,0
52055,154,51,0
52056,310,95,1
52057,275,99,1
52058,316,42,1
52059,360,41,1
52060,205,63,1
52061,241,93,1
52062,155,66,0
52063,242,85,1
52064,126,80,0
52065,95,64,0
52066,277,80,1
52067,398,92,1
52068,153,50,0
52069,150,102,0
52070,146,107,0
52071,360,86,1
52072,96,92,0
52073,114,85,0
52074,365,52,1
52075,160,68,0
52076,170,59,0
52077,237,58,1
52078,109,40,0
52079,117,61,0
52080,343,46,1
52081,100,42,0
52082,120,103,0
52083,333,76,1
52084,206,63,1
52085,290,91,1
52086,96,63,0
52087,234,86,1
52088,85,77,0
52089,388,114,1
52090,298,54,1
52091,164,79,0
52092,178,89,0
52093,152,83,0
52094,145,95,0
52095,174,102,0
52096,93,116,0
52097,89,87,0
52098,83,77,0
52099,380,94,1
52100,320,89,1
52101,321,119,1
52102,157,73,0
52103,137,109,0
52104,120,113,0
52105,171,54,0
52106,327,117,1
52107,297,79,1
52108,96,55,0
52109,236,53,1
52110,162,40,0
52111,163,45,0
52112,178,93,0
52113,338,119,1
52114,142,108,0
52115,275,44,1
52116,83,114,0
52117,123,105,0
52118,163,69,0
52119,377,65,1
52120,141,96,0
52121,148,83,0
52122,319,94,1
52123,130,66,0
52124,389,49,1
52125,241,62,1
52126,131,102,0
52127,156,90,0
52128,369,68,1
52129,267,71,1
52130,120,58,0
52131,179,81,0
52132,250,78,1
52133,127,102,0
52134,174,84,0
52135,326,97,1
52136,373,51,1
52137,141,104,0
52138,81,51,0
52139,100,95,0
52140,90,70,0
52141,204,91,1
52142,82,107,0
52143,101,78,0
52144,172,45,0
52145,157,42,0
52146,242,59,1
52147,106,97,0
52148,126,81,0
52149,278,88,1
52150,130,117,0
52151,83,89,0
52152,120,72,0
52153,88,82,0
52154,103,97,0
52155,337,65,1
52156,256,49,1
52157,114,70,0
52158,90,46,0
52159,207,106,1
52160,96,78,0
52161,221,73,1
52162,202,105,1
52163,150,111,0
52164,103,95,0
52165,114,110,0
52166,244,95,1
52167,246,109,1
52168,156,113,0
52169,207,92,1
52170,148,119,0
52171,136,83,0
52172,160,74,0
52173,371,116,1
52174,298,102,1
52175,304,46,1
52176,344,95,1
52177,299,71,1
52178,345,103,1
52179,264,70,1
52180,152,40,0
52181,103,50,0
52182,113,103,0
52183,143,118,0
52184,88,107,0
52185,118,78,0
52186,107,59,0
52187,93,78,0
52188,96,113,0
52189,173,98,0
52190,152,43,0
52191,383,53,1
52192,80,57,0
52193,356,42,1
52194,200,103,1
52195,173,53,0
52196,98,40,0
52197,171,73,0
52198,387,56,1
52199,97,106,0
52200,352,62,1
52201,319,70,1
52202,322,119,1
52203,241,40,1
52204,83,92,0
52205,333,92,1
52206,376,63,1
52207,123,97,0
52208,111,84,0
52209,234,41,1
52210,100,74,0
52211,138,56,0
52212,261,46,1
52213,390,111,1
52214,136,56,0
52215,82,81,0
52216,100,56,0
52217,155,55,0
52218,159,56,0
52219,101,109,0
52220,99,107,0
52221,158,42,0
52222,137,106,0
52223,143,69,0
52224,164,104,0
52225,98,42,0
52226,149,74,0
52227,331,77,1
52228,253,88,1
52229,175,111,0
52230,148,102,0
52231,110,76,0
52232,278,55,1
52233,117,75,0
52234,90,45,0
52235,169,51,0
52236,105,74,0
52237,108,114,0
52238,260,42,1
52239,152,78,0
52240,87,100,0
52241,86,103,0
52242,378,72,1
52243,271,43,1
52244,151,43,0
52245,109,97,0
52246,370,79,1
52247,81,72,0
52248,144,49,0
52249,236,105,1
52250,172,48,0
52251,91,71,0
52252,145,105,0
52253,212,51,1
52254,138,113,0
52255,158,83,0
52256,120,65,0
52257,81,83,0
52258,295,90,1
52259,176,92,0
52260,166,112,0
52261,281,71,1
52262,106,72,0
52263,383,88,1
52264,205,116,1
52265,128,59,0
52266,132,63,0
52267,158,68,0
52268,104,79,0
52269,98,119,0
52270,177,88,0
52271,396,102,1
52272,280,74,1
52273,100,99,0
52274,331,89,1
52275,82,69,0
52276,168,90,0
52277,102,99,0
52278,173,87,0
52279,328,87,1
52280,328,73,1
52281,177,57,0
52282,293,75,1
52283,102,70,0
52284,178,115,0
52285,85,94,0
52286,158,100,0
52287,91,117,0
52288,217,62,1
52289,302,48,1
52290,174,41,0
52291,160,99,0
52292,90,68,0
52293,149,111,0
52294,217,56,1
52295,176,106,0
52296,121,97,0
52297,83,64,0
52298,253,114,1
52299,238,42,1
52300,139,64,0
52301,213,80,1
52302,163,85,0
52303,277,96,1
52304,291,52,1
52305,301,93,1
52306,237,107,1
52307,105,99,0
52308,172,52,0
52309,166,75,0
52310,227,70,1
52311,298,94,1
52312,127,114,0
52313,121,93,0
52314,166,76,0
52315,152,59,0
52316,90,92,0
52317,86,63,0
52318,132,52,0
52319,390,84,1
52320,314,88,1
52321,119,101,0
52322,91,66,0
52323,94,93,0
52324,137,81,0
52325,139,92,0
52326,165,106,0
52327,159,81,0
52328,87,111,0
52329,286,40,1
52330,99,95,0
52331,287,73,1
52332,312,88,1
52333,169,70,0
52334,158,78,0
52335,211,110,1
52336,109,57,0
52337,84,99,0
52338,175,62,0
52339,149,46,0
52340,325,55,1
52341,141,69,0
52342,113,89,0
52343,370,45,1
52344,200,83,1
52345,102,44,0
52346,147,76,0
52347,169,100,0
52348,236,88,1
52349,170,64,0
52350,152,91,0
52351,102,105,0
52352,153,80,0
52353,96,86,0
52354,111,70,0
52355,380,108,1
52356,163,113,0
52357,132,59,0
52358,260,107,1
52359,281,55,1
52360,143,107,0
52361,168,70,0
52362,150,53,0
52363,106,76,0
52364,391,93,1
52365,145,109,0
52366,80,42,0
52367,334,40,1
52368,120,72,0
52369,92,109,0
52370,92,47,0
52371,140,98,0
52372,177,42,0
52373,126,60,0
52374,301,90,1
52375,327,65,1
52376,155,97,0
52377,317,106,1
52378,382,58,1
52379,156,56,0
52380,326,70,1
52381,102,107,0
52382,82,58,0
52383,174,98,0
52384,95,40,0
52385,209,84,1
52386,107,64,0
52387,84,58,0
52388,118,76,0
52389,236,67,1
52390,264,48,1
52391,354,69,1
52392,139,48,0
52393,133,97,0
52394,171,114,0
52395,116,118,0
52396,174,85,0
52397,109,74,0
52398,349,105,1
52399,202,80,1
52400,80,66,0
52401,106,67,0
52402,218,86,1
52403,178,85,0
52404,89,118,0
52405,327,60,1
52406,95,62,0
52407,281,76,1
52408,108,80,0
52409,128,117,0
52410,262,65,1
52411,280,108,1
52412,123,76,0
52413,297,81,1
52414,121,66,0
52415,151,109,0
52416,127,73,0
52417,110,56,0
52418,233,45,1
52419,317,92,1
52420,120,66,0
52421,169,73,0
52422,148,73,0
52423,145,54,0
52424,109,49,0
52425,357,95,1
52426,297,93,1
52427,259,110,1
52428,84,91,0
52429,101,76,0
52430,175,112,0
52431,381,108,1
52432,98,93,0
52433,133,110,0
52434,125,47,0
52435,173,115,0
52436,399,99,1
52437,171,96,0
52438,220,69,1
52439,145,46,0
52440,139,61,0
52441,338,87,1
52442,116,64,0
52443,154,95,0
52444,100,95,0
52445,209,115,1
52446,139,102,0
52447,270,55,1
52448,311,59,1
52449,358,50,1
52450,392,90,1
52451,170,65,0
52452,97,43,0
52453,144,78,0
52454,255,96,1
52455,309,57,1
52456,128,47,0
52457,152,93,0
52458,143,76,0
52459,106,93,0
52460,205,76,1
52461,308,75,1
52462,123,112,0
52463,119,109,0
52464,215,106,1
52465,116,95,0
52466,125,114,0
52467,167,98,0
52468,177,82,0
52469,175,69,0
52470,326,106,1
52471,334,56,1
52472,116,112,0
52473,98,70,0
52474,114,114,0
52475,362,49,1
52476,310,59,1
52477,157,119,0
52478,372,112,1
52479,299,110,1
52480,100,85,0
52481,128,111,0
52482,105,89,0
52483,83,101,0
52484,111,66,0
52485,151,69,0
52486,109,111,0
52487,91,72,0
52488,117,101,0
52489,361,55,1
52490,398,112,1
52491,136,76,0
52492,162,105,0
52493,93,52,0
52494,343,83,1
52495,100,60,0
52496,149,49,0
52497,105,114,0
52498,121,71,0
52499,368,43,1
52500,240,118,1
52501,326,45,1
52502,367,106,1
52503,328,105,1
52504,269,98,1
52505,172,81,0
52506,147,58,0
52507,98,116,0
52508,164,51,0
52509,167,44,0
52510,251,81,1
52511,312,111,1
52512,300,80,1
52513,86,83,0
52514,228,45,1
52515,233,82,1
52516,213,44,1
52517,121,59,0
52518,310,57,1
52519,308,81,1
52520,157,119,0
52521,118,56,0
52522,124,41,0
52523,233,75,1
52524,156,115,0
52525,162,74,0
52526,354,49,1
52527,176,101,0
52528,112,70,0
52529,130,103,0
52530,178,96,0
52531,81,94,0
52532,332,70,1
52533,131,57,0
52534,174,59,0
52535,93,85,0
52536,111,102,0
52537,89,94,0
52538,335,72,1
52539,102,69,0
52540,290,57,1
52541,111,109,0
52542,152,92,0
52543,128,47,0
52544,152,63,0
52545,81,77,0
52546,359,66,1
52547,137,68,0
52548,141,64,0
52549,88,101,0
52550,391,56,1
52551,134,92,0
52552,141,101,0
52553,167,57,0
52554,90,111,0
52555,97,112,0
52556,123,64,0
52557,152,54,0
52558,357,113,1
52559,387,68,1
52560,159,94,0
52561,149,77,0
52562,306,69,1
52563,158,72,0
52564,297,42,1
52565,159,104,0
52566,153,94,0
52567,309,109,1
52568,120,116,0
52569,152,101,0
52570,161,55,0
52571,110,104,0
52572,283,71,1
52573,259,53,1
52574,141,95,0
52575,98,103,0
52576,107,45,0
52577,232,82,1
52578,295,52,1
52579,361,103,1
52580,165,66,0
52581,298,88,1
52582,95,101,0
52583,210,109,1
52584,153,81,0
52585,113,42,0
52586,127,66,0
52587,394,101,1
52588,229,118,1
52589,86,42,0
52590,255,91,1
52591,218,94,1
52592,282,55,1
52593,382,75,1
52594,235,62,1
52595,118,80,0
52596,169,75,0
52597,105,63,0
52598,128,106,0
52599,226,64,1
52600,170,116,0
52601,142,70,0
52602,251,54,1
52603,214,79,1
52604,359,98,1
52605,279,118,1
52606,261,78,1
52607,361,66,1
52608,102,56,0
52609,125,106,0
52610,175,110,0
52611,108,87,0
52612,111,109,0
52613,147,63,0
52614,92,42,0
52615,133,55,0
52616,241,50,1
52617,256,51,1
52618,105,67,0
52619,109,91,0
52620,82,108,0
52621,372,113,1
52622,228,74,1
52623,92,76,0
52624,251,92,1
52625,314,54,1
52626,142,83,0
52627,83,45,0
52628,100,115,0
52629,319,82,1
52630,177,103,0
52631,388,106,1
52632,310,113,1
52633,100,40,0
52634,157,118,0
52635,240,74,1
52636,94,107,0
52637,148,67,0
52638,276,73,1
52639,101,60,0
52640,88,87,0
52641,226,81,1
52642,365,91,1
52643,146,65,0
52644,80,82,0
52645,127,54,0
52646,110,84,0
52647,126,89,0
52648,123,119,0
52649,94,103,0
52650,167,60,0
52651,143,97,0
52652,345,60,1
52653,284,53,1
52654,219,82,1
52655,137,91,0
52656,312,77,1
52657,118,71,0
52658,333,80,1
52659,102,66,0
52660,163,105,0
52661,228,53,1
52662,245,45,1
52663,142,71,0
52664,133,96,0
52665,142,86,0
52666,396,108,1
52667,241,111,1
52668,120,119,0
52669,145,55,0
52670,246,78,1
52671,339,55,1
52672,89,59,0
52673,338,60,1
52674,239,109,1
52675,155,105,0
52676,132,89,0
52677,131,97,0
52678,132,61,0
52679,172,50,0
52680,147,48,0
52681,384,65,1
52682,293,95,1
52683,88,102,0
52684,153,78,0
52685,380,65,1
52686,317,83,1
52687,298,96,1
52688,123,105,0
52689,316,58,1
52690,131,66,0
52691,163,44,0
52692,175,117,0
52693,115,89,0
52694,158,92,0
52695,138,43,0
52696,360,57,1
52697,318,108,1
52698,89,65,0
52699,171,59,0
52700,171,111,0
52701,148,119,0
52702,146,70,0
52703,174,65,0
52704,120,48,0
52705,163,50,0
52706,153,84,0
52707,163,43,0
52708,117,79,0
52709,108,85,0
52710,351,117,1
52711,178,88,0
52712,117,45,0
52713,351,113,1
52714,94,110,0
52715,96,66,0
52716,146,47,0
52717,120,63,0
52718,117,41,0
52719,108,115,0
52720,127,110,0
52721,149,85,0
52722,164,96,0
52723,315,60,1
52724,85,109,0
52725,210,54,1
52726,153,49,0
52727,286,92,1
52728,160,112,0
52729,364,88,1
52730,366,84,1
52731,294,104,1
52732,168,80,0
52733,87,48,0
52734,391,41,1
52735,152,112,0
52736,119,54,0
52737,256,89,1
52738,318,94,1
52739,134,82,0
52740,165,113,0
52741,254,100,1
52742,269,42,1
52743,131,117,0
52744,172,85,0
52745,349,73,1
52746,94,45,0
52747,99,102,0
52748,101,102,0
52749,252,86,1
52750,345,85,1
52751,207,40,1
52752,133,107,0
52753,226,99,1
52754,90,118,0
52755,125,69,0
52756,334,66,1
52757,325,67,1
52758,337,43,1
52759,132,90,0
52760,96,87,0
52761,101,92,0
52762,168,82,0
52763,83,49,0
52764,296,102,1
52765,144,64,0
52766,269,52,1
52767,245,92,1
52768,292,84,1
52769,139,53,0
52770,132,50,0
52771,122,107,0
52772,133,112,0
52773,151,113,0
52774,110,52,0
52775,133,113,0
52776,299,82,1
52777,133,44,0
52778,386,76,1
52779,88,105,0
52780,234,54,1
52781,172,115,0
52782,339,58,1
52783,133,83,0
52784,130,86,0
52785,139,89,0
52786,90,64,0
52787,235,52,1
52788,367,57,1
52789,349,43,1
52790,153,100,0
52791,121,88,0
52792,377,116,1
52793,112,107,0
52794,174,119,0
52795,208,52,1
52796,179,45,0
52797,231,76,1
52798,146,79,0
52799,141,111,0
52800,135,61,0
52801,104,73,0
52802,109,80,0
52803,221,98,1
52804,385,53,1
52805,326,106,1
52806,139,82,0
52807,338,64,1
52808,230,92,1
52809,166,114,0
52810,120,81,0
52811,344,84,1
52812,174,96,0
52813,158,82,0
52814,149,85,0
52815,143,47,0
52816,87,65,0
52817,137,84,0
52818,252,109,1
52819,336,115,1
52820,215,62,1
52821,117,68,0
52822,279,52,1
52823,153,108,0
52824,83,46,0
52825,132,70,0
52826,310,97,1
52827,86,63,0
52828,150,80,0
52829,305,99,1
52830,176,88,0
52831,108,68,0
52832,239,118,1
52833,249,69,1
52834,245,88,1
52835,93,84,0
52836,101,66,0
52837,112,42,0
52838,112,119,0
52839,243,93,1
52840,240,60,1
52841,112,69,0
52842,310,50,1
52843,160,116,0
52844,157,49,0
52845,92,58,0
52846,361,48,1
52847,140,96,0
52848,151,47,0
52849,146,104,0
52850,230,47,1
52851,150,42,0
52852,80,41,0
52853,122,86,0
52854,174,80,0
52855,125,52,0
52856,164,84,0
52857,300,90,1
52858,162,85,0
52859,237,119,1
52860,268,73,1
52861,146,45,0
52862,308,117,1
52863,272,50,1
52864,96,65,0
52865,158,91,0
52866,87,55,0
52867,264,89,1
52868,173,57,0
52869,116,43,0
52870,360,112,1
52871,165,61,0
52872,103,109,0
52873,157,98,0
52874,93,54,0
52875,83,108,0
52876,284,71,1
52877,133,75,0
52878,103,110,0
52879,83,102,0
52880,133,48,0
52881,88,77,0
52882,310,66,1
52883,119,100,0
52884,291,112,1
52885,120,57,0
52886,149,58,0
52887,132,97,0
52888,343,52,1
52889,112,57,0
52890,334,86,1
52891,177,92,0
52892,86,110,0
52893,140,83,0
52894,261,100,1
52895,210,103,1
52896,99,50,0
52897,159,119,0
52898,148,94,0
52899,143,103,0
52900,238,87,1
52901,369,40,1
52902,376,102,1
52903,146,41,0
52904,85,117,0
52905,99,84,0
52906,172,98,0
52907,133,70,0
52908,307,99,1
52909,234,51,1
52910,138,47,0
52911,324,106,1
52912,168,110,0
52913,156,46,0
52914,81,93,0
52915,163,83,0
52916,351,62,1
52917,112,41,0
52918,122,106,0
52919,291,99,1
52920,100,74,0
52921,119,114,0
52922,99,44,0
52923,93,51,0
52924,179,65,0
52925,203,114,1
52926,108,83,0
52927,375,96,1
52928,145,45,0
52929,143,117,0
52930,369,116,1
52931,327,85,1
52932,106,40,0
52933,134,89,0
52934,133,72,0
52935,84,63,0
52936,328,115,1
52937,162,45,0
52938,167,104,0
52939,338,117,1
52940,90,79,0
52941,236,114,1
52942,146,53,0
52943,175,72,0
52944,90,64,0
52945,129,116,0
52946,140,80,0
52947,108,42,0
52948,320,92,1
52949,370,115,1
52950,91,84,0
52951,137,45,0
52952,130,101,0
52953,147,108,0
52954,162,48,0
52955,174,70,0
52956,329,88,1
52957,178,92,0
52958,159,102,0
52959,105,92,0
52960,347,51,1
52961,212,101,1
52962,257,104,1
52963,95,93,0
52964,363,53,1
52965,108,40,0
52966,305,108,1
52967,234,110,1
52968,326,53,1
52969,363,86,1
52970,274,77,1
52971,81,90,0
